"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
med_check_antidepressant_3_dosage,med_check,,text,"What is the dosage of [med_check_antidepressant_3]?",,,,,,,"[med_check_antidepressant_number] = '3' or [med_check_antidepressant_number] = '4'",,,,,,
med_check_antidepressant_3_duration,med_check,,text,"How long have you been taking [med_check_antidepressant_3]?",,months,,,,,"[med_check_antidepressant_number] = '4' or [med_check_antidepressant_number] = '3'",,,,,,
med_check_antidepressant_3_today,med_check,,yesno,"Have you taken [med_check_antidepressant_3] today?",,,,,,,"[med_check_antidepressant_number] = '3' or [med_check_antidepressant_number] = '4'",,,,,,
med_check_antidepressant_3_dosage_change,med_check,,radio,"Has your dosage changed since the onset of COVID-19?","1, Increased | 0, Stayed the same | -1, Decreased",,,,,,"[med_check_antidepressant_number] = '3' or [med_check_antidepressant_number] = '4'",,,,,,
med_check_antidepressant_3_dosage_change_1,med_check,,text,"If increased/decreased - by what dosage?",,,,,,,"[med_check_antidepressant_3_dosage_change] = '-1' and [med_check_antidepressant_3_dosage_change] = '1'",,,,,,
med_check_antidepressant_more,med_check,,descriptive,"For medications 4+, please leave dosage, duration, and if you took it today in the comments at the end of this form. ",,,,,,,"[med_check_antidepressant_number] = '4'",,,,,,
med_check_anxiolytic,med_check," ",yesno,"Are you currently taking any anxiolytic medications like benzodiazepines, beta-blockers, sedatives, etc.?

i.e. Xanax, Valium, Propranolol, etc.",,,,,,,,,,,,,
med_check_anxiolytic_number,med_check,,radio,"How many anxiolytic medications are you currently taking?","1, 1 | 2, 2 | 3, 3 | 4, More than 3",,,,,,"[med_check_anxiolytic] = '1'",,,,,,
med_check_anxiolytic_1,med_check,,text,"Anxiolytic Medication  1",,,,,,,"[med_check_anxiolytic_number] = '1' or [med_check_anxiolytic_number] = '2' or [med_check_anxiolytic_number] = '3' or [med_check_anxiolytic_number] = '4'",,,,,,
med_check_anxiolytic_1_dosage,med_check,,text,"What is the dosage of [med_check_anxiolytic_1]?",,,,,,,"[med_check_anxiolytic_number] = '1' or [med_check_anxiolytic_number] = '2' or [med_check_anxiolytic_number] = '3' or [med_check_anxiolytic_number] = '4'",,,,,,
med_check_anxiolytic_1_duration,med_check,,text,"How long have you been taking [med_check_anxiolytic_1]?",,months,,,,,"[med_check_anxiolytic_number] = '1' or [med_check_anxiolytic_number] = '2' or [med_check_anxiolytic_number] = '3' or [med_check_anxiolytic_number] = '4'",,,,,,
med_check_anxiolytic_1_today,med_check,,yesno,"Have you taken [med_check_anxiolytic_1] today?",,,,,,,"[med_check_anxiolytic_number] = '1' or [med_check_anxiolytic_number] = '2' or [med_check_anxiolytic_number] = '3' or [med_check_anxiolytic_number] = '4'",,,,,,
med_check_anxiolytic_1_dosage_change,med_check,,radio,"Has your dosage changed since the onset of COVID-19?","1, Increased | 0, Stayed the same | -1, Decreased",,,,,,"[med_check_anxiolytic_number] = '1' or [med_check_anxiolytic_number] = '2' or [med_check_anxiolytic_number] = '3' or [med_check_anxiolytic_number] = '4'",,,,,,
med_check_anxiolytic_1_dosage_change_1,med_check,,text,"If increased/decreased - by what dosage?
",,,,,,,"[med_check_anxiolytic_1_dosage_change] = '-1' or [med_check_anxiolytic_1_dosage_change] = '1'",,,,,,
med_check_anxiolytic_2,med_check,,text,"Anxiolytic Medication  2",,,,,,,"[med_check_anxiolytic_number] = '2' or [med_check_anxiolytic_number] = '3' or [med_check_anxiolytic_number] = '4'",,,,,,
med_check_anxiolytic_2_dosage,med_check,,text,"What is the dosage of [med_check_anxiolytic_2]?",,,,,,,"[med_check_anxiolytic_number] = '2' or [med_check_anxiolytic_number] = '3' or [med_check_anxiolytic_number] = '4'",,,,,,
med_check_anxiolytic_2_duration,med_check,,text,"How long have you been taking [med_check_anxiolytic_2]?",,months,,,,,"[med_check_anxiolytic_number] = '2' or [med_check_anxiolytic_number] = '3' or [med_check_anxiolytic_number] = '4'",,,,,,
med_check_anxiolytic_2_today,med_check,,yesno,"Have you taken [med_check_anxiolytic_2] today?",,,,,,,"[med_check_anxiolytic_number] = '2' or [med_check_anxiolytic_number] = '3' or [med_check_anxiolytic_number] = '4'",,,,,,
med_check_anxiolytic_2_dosage_change,med_check,,radio,"Has your dosage changed since the onset of COVID-19?","1, Increased | 0, Stayed the same | -1, Decreased",,,,,,"[med_check_anxiolytic_number] = '2' or [med_check_anxiolytic_number] = '3' or [med_check_anxiolytic_number] = '4'",,,,,,
med_check_anxiolytic_2_dosage_change_1,med_check,,text,"If increased/decreased - by what dosage?",,,,,,,"[med_check_anxiolytic_2_dosage_change] = '-1' or [med_check_anxiolytic_2_dosage_change] = '1'",,,,,,
med_check_anxiolytic_3,med_check,,text,"Anxiolytic Medication  3",,,,,,,"[med_check_anxiolytic_number] = '3' or [med_check_anxiolytic_number] = '4'",,,,,,
med_check_anxiolytic_3_dosage,med_check,,text,"What is the dosage of [med_check_anxiolytic_3]?",,,,,,,"[med_check_anxiolytic_number] = '3' or [med_check_anxiolytic_number] = '4'",,,,,,
med_check_anxiolytic_3_duration,med_check,,text,"How long have you been taking [med_check_anxiolytic_3]?",,months,,,,,"[med_check_anxiolytic_number] = '3' or [med_check_anxiolytic_number] = '4'",,,,,,
med_check_anxiolytic_3_today,med_check,,yesno,"Have you taken [med_check_anxiolytic_3] today?",,,,,,,"[med_check_anxiolytic_number] = '3' or [med_check_anxiolytic_number] = '4'",,,,,,
med_check_anxiolytic_3_dosage_change,med_check,,radio,"Has your dosage changed since the onset of COVID-19?","1, Increased | 0, Stayed the same | -1, Decreased",,,,,,"[med_check_anxiolytic_number] = '3' or [med_check_anxiolytic_number] = '4'",,,,,,
med_check_anxiolytic_3_dosage_change_1,med_check,,text,"If increased/decreased - by what dosage?",,,,,,,"[med_check_anxiolytic_3_dosage_change] = '-1' or [med_check_anxiolytic_3_dosage_change] = '1'",,,,,,
med_check_anxiolytic_more,med_check,,descriptive,"For medications 4+, please leave dosage, duration, and if you took it today in the comments at the end of this form. ",,,,,,,"[med_check_anxiolytic_number] = '4'",,,,,,
med_check_antibiotic,med_check," ",yesno,"Are you currently taking (or in the past 6 months have taken) antibiotics?",,,,,,,,,,,,,
med_check_antibiotic_number,med_check,,radio,"How many antibiotics are you currently taking?","1, 1 | 2, 2 | 3, 3 | 4, More than 3",,,,,,"[med_check_antibiotic] = '1'",,,,,,
med_check_antibiotic_1,med_check,,text,"Antibiotic Medication  1",,,,,,,"[med_check_antibiotic_number] = '1' or [med_check_antibiotic_number] = '2' or [med_check_antibiotic_number] = '3' or [med_check_antibiotic_number] = '4'",,,,,,
med_check_antibiotic_1_dosage,med_check,,text,"What is the dosage of [med_check_antibiotic_1]?",,,,,,,"[med_check_antibiotic_number] = '1' or [med_check_antibiotic_number] = '2' or [med_check_antibiotic_number] = '3' or [med_check_antibiotic_number] = '4'",,,,,,
med_check_antibiotic_1_duration,med_check,,text,"How long have you been taking [med_check_antibiotic_1]?",,months,,,,,"[med_check_antibiotic_number] = '1' or [med_check_antibiotic_number] = '2' or [med_check_antibiotic_number] = '3' or [med_check_antibiotic_number] = '4'",,,,,,
med_check_antibiotic_1_today,med_check,,yesno,"Have you taken [med_check_antibiotic_1] today?",,,,,,,"[med_check_antibiotic_number] = '1' or [med_check_antibiotic_number] = '2' or [med_check_antibiotic_number] = '3' or [med_check_antibiotic_number] = '4'",,,,,,
med_check_antibiotic_2,med_check,,text,"Antibiotic Medication 2",,,,,,,"[med_check_antibiotic_number] = '2' or [med_check_antibiotic_number] = '3' or [med_check_antibiotic_number] = '4'",,,,,,
med_check_antibiotic_2_dosage,med_check,,text,"What is the dosage of [med_check_antibiotic_2]?",,,,,,,"[med_check_antibiotic_number] = '2' or [med_check_antibiotic_number] = '3' or [med_check_antibiotic_number] = '4'",,,,,,
med_check_antibiotic_2_duration,med_check,,text,"How long have you been taking [med_check_antibiotic_2]?",,months,,,,,"[med_check_antibiotic_number] = '2' or [med_check_antibiotic_number] = '3' or [med_check_antibiotic_number] = '4'",,,,,,
med_check_antibiotic_2_today,med_check,,yesno,"Have you taken [med_check_antibiotic_2] today?",,,,,,,"[med_check_antibiotic_number] = '1' or [med_check_antibiotic_number] = '2' or [med_check_antibiotic_number] = '3' or [med_check_antibiotic_number] = '4'",,,,,,
med_check_antibiotic_3,med_check,,text,"Antibiotic Medication 3",,,,,,,"[med_check_antibiotic_number] = '3' or [med_check_antibiotic_number] = '4'",,,,,,
med_check_antibiotic_3_dosage,med_check,,text,"What is the dosage of [med_check_antibiotic_3]?",,,,,,,"[med_check_antibiotic_number] = '3' or [med_check_antibiotic_number] = '4'",,,,,,
med_check_antibiotic_3_duration,med_check,,text,"How long have you been taking [med_check_antibiotic_3]?",,months,,,,,"[med_check_antibiotic_number] = '3' or [med_check_antibiotic_number] = '4'",,,,,,
med_check_antibiotic_3_today,med_check,,yesno,"Have you taken [med_check_antibiotic_3] today?",,,,,,,"[med_check_antibiotic_number] = '3' or [med_check_antibiotic_number] = '4'",,,,,,
med_check_antibiotic_more,med_check,,descriptive,"For medications 4+, please leave dosage, duration, and if you took it today in the comments at the end of this form. ",,,,,,,"[med_check_antibiotic_number] = '4'",,,,,,
med_check_stimulant,med_check," ",yesno,"Are you taking any stimulants?

i.e. Adderall etc.",,,,,,,,,,,,,
med_check_stimulant_number,med_check,,radio,"How many stimulants are you currently taking?","1, 1 | 2, 2 | 3, 3 | 4, More than 3",,,,,,"[med_check_stimulant] = '1'",,,,,,
med_check_stimulant_1,med_check,,text,"Stimulant Medication  1",,,,,,,"[med_check_stimulant_number] = '1' or [med_check_stimulant_number] = '2' or [med_check_stimulant_number] = '3' or [med_check_stimulant_number] = '4'",,,,,,
med_check_stimulant_1_dosage,med_check,,text,"What is the dosage of [med_check_stimulant_1]?",,,,,,,"[med_check_stimulant_number] = '1' or [med_check_stimulant_number] = '2' or [med_check_stimulant_number] = '3' or [med_check_stimulant_number] = '4'",,,,,,
med_check_stimulant_1_duration,med_check,,text,"How long have you been taking [med_check_stimulant_1]?",,months,,,,,"[med_check_stimulant_number] = '1' or [med_check_stimulant_number] = '2' or [med_check_stimulant_number] = '3' or [med_check_stimulant_number] = '4'",,,,,,
med_check_stimulant_1_today,med_check,,yesno,"Have you taken [med_check_stimulant_1] today?",,,,,,,"[med_check_stimulant_number] = '1' or [med_check_stimulant_number] = '2' or [med_check_stimulant_number] = '3' or [med_check_stimulant_number] = '4'",,,,,,
med_check_stimulant_1_dosage_change,med_check,,radio,"Has your dosage changed since the onset of COVID-19?","1, Increased | 0, Stayed the same | -1, Decreased",,,,,,"[med_check_stimulant_number] = '1' or [med_check_stimulant_number] = '2' or [med_check_stimulant_number] = '3' or [med_check_stimulant_number] = '4'",,,,,,
med_check_stimulant_1_dosage_change_1,med_check,,text,"If increased/decreased - by what dosage?",,,,,,,"[med_check_stimulant_1_dosage_change] = '-1' or [med_check_stimulant_1_dosage_change] = '1'",,,,,,
